# #num_label, rad (km), a (AU), e, i (deg), q (AU), Q (AU)
3.808300000000000000e+04 1.680000000000000000e+02 3.920000000000000284e+01 1.499999999999999944e-01 1.300000000000000000e+01 3.329999999999999716e+01 4.510000000000000142e+01
3.808400000000000000e+04 1.760000000000000000e+02 5.639999999999999858e+01 4.199999999999999845e-01 1.300000000000000000e+01 3.260000000000000142e+01 8.029999999999999716e+01
3.862800000000000000e+04 4.060000000000000000e+02 3.979999999999999716e+01 2.800000000000000266e-01 1.600000000000000000e+01 2.850000000000000000e+01 5.110000000000000142e+01
4.031400000000000000e+04 2.540000000000000000e+02 4.929999999999999716e+01 3.099999999999999978e-01 2.500000000000000000e+01 3.400000000000000000e+01 6.459999999999999432e+01
4.230100000000000000e+04 6.710000000000000000e+02 5.129999999999999716e+01 2.899999999999999800e-01 1.000000000000000000e+00 3.670000000000000284e+01 6.600000000000000000e+01
4.235500000000000000e+04 1.620000000000000000e+02 3.820000000000000284e+01 5.400000000000000355e-01 2.000000000000000000e+00 1.760000000000000142e+01 5.879999999999999716e+01
4.459400000000000000e+04 1.510000000000000000e+02 3.210000000000000142e+01 4.500000000000000111e-01 3.000000000000000000e+00 1.760000000000000142e+01 4.660000000000000142e+01
4.580200000000000000e+04 1.110000000000000000e+02 4.350000000000000000e+01 1.000000000000000021e-02 1.000000000000000000e+00 4.289999999999999858e+01 4.410000000000000142e+01
4.717100000000000000e+04 2.860000000000000000e+02 3.920000000000000284e+01 2.200000000000000011e-01 8.000000000000000000e+00 3.060000000000000142e+01 4.789999999999999858e+01
4.793200000000000000e+04 1.470000000000000000e+02 3.979999999999999716e+01 2.899999999999999800e-01 1.100000000000000000e+01 2.830000000000000071e+01 5.120000000000000284e+01
4.863900000000000000e+04 1.760000000000000000e+02 5.220000000000000284e+01 2.399999999999999911e-01 0.000000000000000000e+00 3.989999999999999858e+01 6.450000000000000000e+01
4.967300000000000000e+04 1.280000000000000000e+02 4.310000000000000142e+01 1.000000000000000056e-01 2.300000000000000000e+01 3.870000000000000284e+01 4.750000000000000000e+01
5.000000000000000000e+04 1.070000000000000000e+03 4.360000000000000142e+01 4.000000000000000083e-02 8.000000000000000000e+00 4.200000000000000000e+01 4.529999999999999716e+01
5.274700000000000000e+04 1.170000000000000000e+02 4.470000000000000284e+01 5.999999999999999778e-02 1.000000000000000000e+00 4.189999999999999858e+01 4.750000000000000000e+01
5.331100000000000000e+04 2.120000000000000000e+02 4.439999999999999858e+01 7.000000000000000666e-02 0.000000000000000000e+00 4.150000000000000000e+01 4.739999999999999858e+01
5.452000000000000000e+04 1.110000000000000000e+02 1.250000000000000000e+02 7.700000000000000178e-01 6.000000000000000000e+00 2.860000000000000142e+01 2.210000000000000000e+02
5.556500000000000000e+04 7.680000000000000000e+02 4.729999999999999716e+01 1.300000000000000044e-01 2.400000000000000000e+01 4.110000000000000142e+01 5.360000000000000142e+01
5.563600000000000000e+04 2.860000000000000000e+02 4.310000000000000142e+01 1.199999999999999956e-01 2.600000000000000000e+01 3.770000000000000284e+01 4.839999999999999858e+01
5.563700000000000000e+04 6.650000000000000000e+02 4.250000000000000000e+01 1.400000000000000133e-01 2.000000000000000000e+01 3.650000000000000000e+01 4.839999999999999858e+01
5.563800000000000000e+04 2.500000000000000000e+02 3.910000000000000142e+01 2.899999999999999800e-01 1.600000000000000000e+01 2.800000000000000000e+01 5.020000000000000284e+01
5.853400000000000000e+04 8.200000000000000000e+01 4.539999999999999858e+01 1.199999999999999956e-01 3.000000000000000000e+00 4.000000000000000000e+01 5.079999999999999716e+01
5.935800000000000000e+04 1.850000000000000000e+02 4.150000000000000000e+01 2.099999999999999922e-01 1.000000000000000000e+01 3.289999999999999858e+01 5.010000000000000142e+01
6.045400000000000000e+04 2.320000000000000000e+02 4.460000000000000142e+01 8.999999999999999667e-02 1.000000000000000000e+00 4.060000000000000142e+01 4.860000000000000142e+01
6.045800000000000000e+04 2.020000000000000000e+02 5.989999999999999858e+01 4.099999999999999756e-01 2.000000000000000000e+01 3.539999999999999858e+01 8.440000000000000568e+01
6.060800000000000000e+04 1.170000000000000000e+02 4.989999999999999858e+01 5.500000000000000444e-01 6.000000000000000000e+00 2.260000000000000142e+01 7.709999999999999432e+01
6.062000000000000000e+04 2.120000000000000000e+02 4.420000000000000284e+01 2.300000000000000100e-01 2.000000000000000000e+01 3.420000000000000284e+01 5.420000000000000284e+01
6.062100000000000000e+04 1.850000000000000000e+02 5.579999999999999716e+01 4.099999999999999756e-01 6.000000000000000000e+00 3.320000000000000284e+01 7.850000000000000000e+01
6.548900000000000000e+04 2.230000000000000000e+02 1.020000000000000000e+02 8.299999999999999600e-01 2.200000000000000000e+01 1.789999999999999858e+01 1.870000000000000000e+02
6.645200000000000000e+04 1.850000000000000000e+02 4.500000000000000000e+01 7.000000000000000666e-02 3.000000000000000000e+00 4.189999999999999858e+01 4.800000000000000000e+01
6.665200000000000000e+04 1.260000000000000000e+02 4.370000000000000284e+01 8.999999999999999667e-02 1.000000000000000000e+00 3.979999999999999716e+01 4.760000000000000142e+01
6.998600000000000000e+04 1.110000000000000000e+02 3.929999999999999716e+01 2.200000000000000011e-01 1.400000000000000000e+01 3.050000000000000000e+01 4.800000000000000000e+01
6.998700000000000000e+04 1.680000000000000000e+02 4.229999999999999716e+01 2.000000000000000042e-02 1.000000000000000000e+00 4.139999999999999858e+01 4.320000000000000284e+01
6.998800000000000000e+04 1.470000000000000000e+02 5.479999999999999716e+01 4.299999999999999933e-01 1.000000000000000000e+01 3.139999999999999858e+01 7.829999999999999716e+01
6.999000000000000000e+04 1.060000000000000000e+02 3.910000000000000142e+01 1.799999999999999933e-01 7.000000000000000000e+00 3.189999999999999858e+01 4.620000000000000284e+01
7.348000000000000000e+04 1.120000000000000000e+02 3.080000000000000071e+01 5.699999999999999512e-01 1.700000000000000000e+01 1.330000000000000071e+01 4.839999999999999858e+01
7.680300000000000000e+04 1.540000000000000000e+02 3.860000000000000142e+01 1.300000000000000044e-01 3.400000000000000000e+01 3.379999999999999716e+01 4.350000000000000000e+01
7.879900000000000000e+04 5.650000000000000000e+02 3.739999999999999858e+01 2.500000000000000000e-01 1.400000000000000000e+01 2.800000000000000000e+01 4.679999999999999716e+01
7.936000000000000000e+04 2.490000000000000000e+02 4.389999999999999858e+01 1.000000000000000021e-02 2.000000000000000000e+00 4.329999999999999716e+01 4.450000000000000000e+01
7.996900000000000000e+04 1.470000000000000000e+02 3.510000000000000142e+01 8.999999999999999667e-02 3.000000000000000000e+00 3.210000000000000142e+01 3.810000000000000142e+01
7.997800000000000000e+04 3.210000000000000000e+02 5.389999999999999858e+01 2.700000000000000178e-01 1.900000000000000000e+01 3.920000000000000284e+01 6.870000000000000284e+01
7.998300000000000000e+04 3.060000000000000000e+02 4.660000000000000142e+01 1.499999999999999944e-01 1.000000000000000000e+01 3.979999999999999716e+01 5.350000000000000000e+01
8.080600000000000000e+04 2.120000000000000000e+02 4.229999999999999716e+01 5.999999999999999778e-02 4.000000000000000000e+00 3.960000000000000142e+01 4.489999999999999858e+01
8.207500000000000000e+04 2.160000000000000000e+02 5.779999999999999716e+01 2.899999999999999800e-01 2.000000000000000000e+01 4.120000000000000284e+01 7.440000000000000568e+01
8.215500000000000000e+04 2.670000000000000000e+02 8.720000000000000284e+01 6.300000000000000044e-01 1.300000000000000000e+01 3.239999999999999858e+01 1.420000000000000000e+02
8.215700000000000000e+04 1.850000000000000000e+02 3.879999999999999716e+01 5.999999999999999778e-02 5.000000000000000000e+00 3.639999999999999858e+01 4.120000000000000284e+01
8.215800000000000000e+04 3.320000000000000000e+02 2.270000000000000000e+02 8.499999999999999778e-01 3.100000000000000000e+01 3.429999999999999716e+01 4.190000000000000000e+02
8.452200000000000000e+04 5.840000000000000000e+02 5.500000000000000000e+01 2.899999999999999800e-01 3.500000000000000000e+01 3.900000000000000000e+01 7.100000000000000000e+01
8.471900000000000000e+04 4.480000000000000000e+02 3.929999999999999716e+01 2.700000000000000178e-01 1.400000000000000000e+01 2.889999999999999858e+01 4.970000000000000284e+01
8.492200000000000000e+04 5.230000000000000000e+02 3.920000000000000284e+01 7.000000000000000666e-02 1.500000000000000000e+01 3.639999999999999858e+01 4.210000000000000142e+01
8.562700000000000000e+04 1.470000000000000000e+02 4.429999999999999716e+01 8.999999999999999667e-02 2.000000000000000000e+00 4.029999999999999716e+01 4.839999999999999858e+01
8.563300000000000000e+04 2.020000000000000000e+02 4.350000000000000000e+01 2.999999999999999889e-02 1.000000000000000000e+00 4.229999999999999716e+01 4.479999999999999716e+01
8.604700000000000000e+04 1.930000000000000000e+02 4.389999999999999858e+01 1.700000000000000122e-01 2.400000000000000000e+01 3.629999999999999716e+01 5.150000000000000000e+01
8.617700000000000000e+04 2.630000000000000000e+02 4.510000000000000142e+01 2.300000000000000100e-01 2.200000000000000000e+01 3.450000000000000000e+01 5.570000000000000284e+01
8.726900000000000000e+04 6.400000000000000000e+01 5.120000000000000000e+02 9.599999999999999645e-01 2.000000000000000000e+01 2.069999999999999929e+01 1.002000000000000000e+03
8.755500000000000000e+04 9.200000000000000000e+01 3.489999999999999858e+01 5.699999999999999512e-01 7.000000000000000000e+00 1.519999999999999929e+01 5.460000000000000142e+01
8.826700000000000000e+04 1.610000000000000000e+02 4.329999999999999716e+01 2.999999999999999889e-02 1.000000000000000000e+00 4.220000000000000284e+01 4.429999999999999716e+01
8.826800000000000000e+04 2.430000000000000000e+02 4.279999999999999716e+01 2.000000000000000042e-02 2.000000000000000000e+00 4.189999999999999858e+01 4.360000000000000142e+01
8.861100000000000000e+04 1.780000000000000000e+02 4.400000000000000000e+01 2.999999999999999889e-02 3.000000000000000000e+00 4.270000000000000284e+01 4.529999999999999716e+01
9.037700000000000000e+04 9.950000000000000000e+02 4.820000000000000000e+02 8.399999999999999689e-01 1.200000000000000000e+01 7.609999999999999432e+01 8.880000000000000000e+02
9.048200000000000000e+04 9.100000000000000000e+02 3.939999999999999858e+01 2.200000000000000011e-01 2.100000000000000000e+01 3.069999999999999929e+01 4.810000000000000142e+01
9.056800000000000000e+04 6.800000000000000000e+02 4.229999999999999716e+01 8.000000000000000167e-02 2.200000000000000000e+01 3.879999999999999716e+01 4.570000000000000284e+01
9.113300000000000000e+04 1.340000000000000000e+02 3.970000000000000284e+01 2.300000000000000100e-01 6.000000000000000000e+00 3.039999999999999858e+01 4.900000000000000000e+01
9.120500000000000000e+04 1.110000000000000000e+02 3.910000000000000142e+01 1.300000000000000044e-01 1.100000000000000000e+01 3.400000000000000000e+01 4.420000000000000284e+01
9.155400000000000000e+04 1.220000000000000000e+02 1.020000000000000000e+02 6.999999999999999556e-01 2.600000000000000000e+01 3.089999999999999858e+01 1.720000000000000000e+02
9.562500000000000000e+04 1.470000000000000000e+02 5.370000000000000284e+01 3.800000000000000044e-01 1.400000000000000000e+01 3.310000000000000142e+01 7.429999999999999716e+01
1.182280000000000000e+05 1.850000000000000000e+02 3.920000000000000284e+01 1.199999999999999956e-01 1.500000000000000000e+01 3.460000000000000142e+01 4.379999999999999716e+01
1.183780000000000000e+05 1.340000000000000000e+02 4.410000000000000142e+01 1.199999999999999956e-01 5.000000000000000000e+00 3.889999999999999858e+01 4.939999999999999858e+01
1.183790000000000000e+05 1.340000000000000000e+02 4.570000000000000284e+01 2.399999999999999911e-01 1.500000000000000000e+01 3.489999999999999858e+01 5.639999999999999858e+01
1.186980000000000000e+05 1.010000000000000000e+02 4.370000000000000284e+01 2.300000000000000100e-01 1.100000000000000000e+01 3.360000000000000142e+01 5.379999999999999716e+01
1.187020000000000000e+05 1.930000000000000000e+02 9.809999999999999432e+01 5.999999999999999778e-01 2.300000000000000000e+01 3.910000000000000142e+01 1.570000000000000000e+02
1.190660000000000000e+05 1.930000000000000000e+02 4.400000000000000000e+01 8.000000000000000167e-02 7.000000000000000000e+00 4.039999999999999858e+01 4.760000000000000142e+01
1.190670000000000000e+05 2.120000000000000000e+02 4.379999999999999716e+01 1.900000000000000022e-01 7.000000000000000000e+00 3.550000000000000000e+01 5.220000000000000284e+01
1.190680000000000000e+05 2.020000000000000000e+02 5.570000000000000284e+01 3.599999999999999867e-01 1.300000000000000000e+01 3.539999999999999858e+01 7.600000000000000000e+01
1.190690000000000000e+05 1.680000000000000000e+02 3.939999999999999858e+01 2.399999999999999911e-01 2.000000000000000000e+00 2.980000000000000071e+01 4.900000000000000000e+01
1.190700000000000000e+05 1.760000000000000000e+02 4.400000000000000000e+01 1.799999999999999933e-01 3.000000000000000000e+00 3.600000000000000000e+01 5.200000000000000000e+01
1.194730000000000000e+05 1.220000000000000000e+02 3.939999999999999858e+01 2.800000000000000266e-01 4.000000000000000000e+00 2.830000000000000071e+01 5.050000000000000000e+01
1.198780000000000000e+05 2.670000000000000000e+02 5.400000000000000000e+01 3.499999999999999778e-01 1.600000000000000000e+01 3.529999999999999716e+01 7.270000000000000284e+01
1.199510000000000000e+05 4.550000000000000000e+02 3.900000000000000000e+01 4.000000000000000083e-02 0.000000000000000000e+00 3.739999999999999858e+01 4.070000000000000284e+01
1.199560000000000000e+05 2.670000000000000000e+02 4.350000000000000000e+01 1.799999999999999933e-01 4.000000000000000000e+00 3.579999999999999716e+01 5.120000000000000284e+01
1.199790000000000000e+05 5.250000000000000000e+02 4.770000000000000284e+01 2.600000000000000089e-01 9.000000000000000000e+00 3.520000000000000284e+01 6.010000000000000142e+01
1.201320000000000000e+05 4.600000000000000000e+02 4.979999999999999716e+01 2.500000000000000000e-01 1.200000000000000000e+01 3.710000000000000142e+01 6.250000000000000000e+01
1.201780000000000000e+05 7.350000000000000000e+02 4.320000000000000284e+01 1.100000000000000006e-01 2.700000000000000000e+01 3.850000000000000000e+01 4.789999999999999858e+01
1.201810000000000000e+05 1.360000000000000000e+02 3.220000000000000284e+01 1.700000000000000122e-01 3.000000000000000000e+00 2.680000000000000071e+01 3.760000000000000142e+01
1.202160000000000000e+05 2.910000000000000000e+02 3.979999999999999716e+01 3.200000000000000067e-01 2.900000000000000000e+01 2.700000000000000000e+01 5.260000000000000142e+01
1.203470000000000000e+05 8.540000000000000000e+02 4.189999999999999858e+01 1.100000000000000006e-01 2.400000000000000000e+01 3.729999999999999716e+01 4.660000000000000142e+01
1.203480000000000000e+05 3.650000000000000000e+02 3.870000000000000284e+01 7.000000000000000666e-02 2.500000000000000000e+01 3.620000000000000284e+01 4.120000000000000284e+01
1.235090000000000000e+05 1.060000000000000000e+02 4.420000000000000284e+01 4.000000000000000083e-02 2.000000000000000000e+00 4.229999999999999716e+01 4.610000000000000142e+01
1.261540000000000000e+05 3.450000000000000000e+02 4.229999999999999716e+01 1.400000000000000133e-01 1.100000000000000000e+01 3.639999999999999858e+01 4.820000000000000284e+01
1.261550000000000000e+05 1.540000000000000000e+02 3.929999999999999716e+01 2.899999999999999800e-01 6.000000000000000000e+00 2.789999999999999858e+01 5.070000000000000284e+01
1.266190000000000000e+05 1.610000000000000000e+02 7.200000000000000000e+01 4.699999999999999734e-01 1.600000000000000000e+01 3.810000000000000142e+01 1.060000000000000000e+02
1.267190000000000000e+05 2.120000000000000000e+02 4.739999999999999858e+01 2.000000000000000111e-01 1.000000000000000000e+00 3.800000000000000000e+01 5.679999999999999716e+01
1.275460000000000000e+05 1.640000000000000000e+02 6.729999999999999716e+01 6.899999999999999467e-01 7.800000000000000000e+01 2.100000000000000000e+01 1.140000000000000000e+02
1.278710000000000000e+05 1.760000000000000000e+02 3.510000000000000142e+01 8.999999999999999667e-02 2.000000000000000000e+00 3.210000000000000142e+01 3.810000000000000142e+01
1.297460000000000000e+05 9.300000000000000000e+01 3.970000000000000284e+01 2.800000000000000266e-01 2.000000000000000000e+00 2.880000000000000071e+01 5.060000000000000142e+01
1.297720000000000000e+05 1.610000000000000000e+02 4.400000000000000000e+01 4.000000000000000083e-02 3.000000000000000000e+00 4.220000000000000284e+01 4.579999999999999716e+01
1.303910000000000000e+05 1.110000000000000000e+02 4.789999999999999858e+01 2.899999999999999800e-01 2.300000000000000000e+01 3.420000000000000284e+01 6.160000000000000142e+01
1.313180000000000000e+05 1.220000000000000000e+02 3.970000000000000284e+01 1.799999999999999933e-01 1.400000000000000000e+01 3.260000000000000142e+01 4.679999999999999716e+01
1.316950000000000000e+05 1.280000000000000000e+02 3.720000000000000284e+01 5.000000000000000278e-02 4.000000000000000000e+00 3.529999999999999716e+01 3.910000000000000142e+01
1.316960000000000000e+05 1.470000000000000000e+02 5.300000000000000000e+01 3.200000000000000067e-01 1.000000000000000000e+00 3.589999999999999858e+01 7.000000000000000000e+01
1.316970000000000000e+05 1.010000000000000000e+02 3.500000000000000000e+01 8.000000000000000167e-02 3.000000000000000000e+00 3.229999999999999716e+01 3.760000000000000142e+01
1.330670000000000000e+05 1.930000000000000000e+02 3.989999999999999858e+01 2.600000000000000089e-01 9.000000000000000000e+00 2.950000000000000000e+01 5.020000000000000284e+01
1.342100000000000000e+05 1.930000000000000000e+02 6.189999999999999858e+01 3.900000000000000133e-01 7.000000000000000000e+00 3.760000000000000142e+01 8.620000000000000284e+01
1.343400000000000000e+05 2.377000000000000000e+03 3.979999999999999716e+01 2.500000000000000000e-01 1.700000000000000000e+01 2.969999999999999929e+01 4.989999999999999858e+01
1.345680000000000000e+05 1.060000000000000000e+02 4.350000000000000000e+01 1.499999999999999944e-01 1.000000000000000000e+01 3.710000000000000142e+01 4.989999999999999858e+01
1.348600000000000000e+05 1.380000000000000000e+02 4.279999999999999716e+01 2.000000000000000042e-02 1.000000000000000000e+00 4.179999999999999716e+01 4.379999999999999716e+01
1.350240000000000000e+05 1.850000000000000000e+02 4.400000000000000000e+01 1.100000000000000006e-01 2.000000000000000000e+00 3.920000000000000284e+01 4.879999999999999716e+01
1.351820000000000000e+05 1.590000000000000000e+02 3.689999999999999858e+01 2.000000000000000042e-02 2.000000000000000000e+00 3.620000000000000284e+01 3.770000000000000284e+01
1.355710000000000000e+05 1.610000000000000000e+02 5.600000000000000000e+01 3.599999999999999867e-01 1.500000000000000000e+01 3.589999999999999858e+01 7.609999999999999432e+01
1.357420000000000000e+05 1.540000000000000000e+02 4.360000000000000142e+01 1.300000000000000044e-01 5.000000000000000000e+00 3.810000000000000142e+01 4.920000000000000284e+01
1.361080000000000000e+05 1.595000000000000000e+03 4.329999999999999716e+01 1.900000000000000022e-01 2.800000000000000000e+01 3.510000000000000142e+01 5.160000000000000142e+01
1.361200000000000000e+05 1.170000000000000000e+02 6.300000000000000000e+01 4.899999999999999911e-01 2.000000000000000000e+01 3.250000000000000000e+01 9.359999999999999432e+01
1.361990000000000000e+05 2.326000000000000000e+03 6.770000000000000284e+01 4.400000000000000022e-01 4.400000000000000000e+01 3.779999999999999716e+01 9.750000000000000000e+01
1.364720000000000000e+05 1.430000000000000000e+03 4.570000000000000284e+01 1.600000000000000033e-01 2.900000000000000000e+01 3.860000000000000142e+01 5.279999999999999716e+01
1.372940000000000000e+05 2.220000000000000000e+02 4.489999999999999858e+01 1.100000000000000006e-01 1.000000000000000000e+00 4.000000000000000000e+01 4.979999999999999716e+01
1.372950000000000000e+05 1.470000000000000000e+02 4.729999999999999716e+01 2.899999999999999800e-01 1.300000000000000000e+01 3.360000000000000142e+01 6.089999999999999858e+01
1.385370000000000000e+05 1.640000000000000000e+02 4.639999999999999858e+01 1.400000000000000133e-01 5.000000000000000000e+00 4.000000000000000000e+01 5.279999999999999716e+01
1.386280000000000000e+05 1.680000000000000000e+02 4.460000000000000142e+01 2.700000000000000178e-01 1.600000000000000000e+01 3.270000000000000284e+01 5.650000000000000000e+01
1.397750000000000000e+05 1.930000000000000000e+02 3.920000000000000284e+01 1.900000000000000022e-01 7.000000000000000000e+00 3.169999999999999929e+01 4.660000000000000142e+01
1.436850000000000000e+05 1.220000000000000000e+02 3.629999999999999716e+01 2.300000000000000100e-01 6.000000000000000000e+00 2.789999999999999858e+01 4.470000000000000284e+01
1.437070000000000000e+05 3.210000000000000000e+02 5.510000000000000142e+01 4.099999999999999756e-01 8.000000000000000000e+00 3.239999999999999858e+01 7.779999999999999716e+01
1.437510000000000000e+05 8.400000000000000000e+01 4.189999999999999858e+01 2.500000000000000000e-01 8.000000000000000000e+00 3.150000000000000000e+01 5.239999999999999858e+01
1.439910000000000000e+05 2.930000000000000000e+02 4.439999999999999858e+01 1.400000000000000133e-01 1.900000000000000000e+01 3.839999999999999858e+01 5.050000000000000000e+01
1.448970000000000000e+05 3.980000000000000000e+02 3.879999999999999716e+01 4.000000000000000083e-02 1.000000000000000000e+01 3.720000000000000284e+01 4.050000000000000000e+01
1.454510000000000000e+05 5.840000000000000000e+02 8.959999999999999432e+01 6.099999999999999867e-01 2.900000000000000000e+01 3.510000000000000142e+01 1.440000000000000000e+02
1.454520000000000000e+05 6.790000000000000000e+02 4.150000000000000000e+01 2.000000000000000042e-02 1.900000000000000000e+01 4.060000000000000142e+01 4.239999999999999858e+01
1.454530000000000000e+05 7.020000000000000000e+02 4.300000000000000000e+01 1.400000000000000133e-01 2.900000000000000000e+01 3.720000000000000284e+01 4.889999999999999858e+01
1.454740000000000000e+05 2.670000000000000000e+02 9.109999999999999432e+01 6.400000000000000133e-01 1.600000000000000000e+01 3.300000000000000000e+01 1.490000000000000000e+02
1.454800000000000000e+05 3.720000000000000000e+02 7.550000000000000000e+01 3.900000000000000133e-01 2.700000000000000000e+01 4.620000000000000284e+01 1.050000000000000000e+02
1.481120000000000000e+05 1.680000000000000000e+02 4.379999999999999716e+01 4.000000000000000083e-02 1.000000000000000000e+00 4.189999999999999858e+01 4.560000000000000142e+01
1.482090000000000000e+05 2.430000000000000000e+02 2.210000000000000000e+02 8.000000000000000444e-01 2.300000000000000000e+01 4.429999999999999716e+01 3.980000000000000000e+02
1.487800000000000000e+05 2.460000000000000000e+02 4.400000000000000000e+01 5.999999999999999778e-02 5.000000000000000000e+00 4.120000000000000284e+01 4.689999999999999858e+01
1.493480000000000000e+05 2.430000000000000000e+02 4.479999999999999716e+01 1.199999999999999956e-01 3.000000000000000000e+00 3.950000000000000000e+01 5.020000000000000284e+01
1.493490000000000000e+05 2.220000000000000000e+02 4.210000000000000142e+01 2.399999999999999911e-01 7.000000000000000000e+00 3.200000000000000000e+01 5.210000000000000142e+01
